"081bcfff-5f66-467c-95d0-d88dcf9aa4cf","Monitoring stations (Nitraatrichtlijn) ondiepe filters (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"b4485d59-a945-4940-a2f5-3ce7de6a947b","Monitoring stations (Nitraatrichtlijn) ondiepe filters (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"ff8f6da2-949e-4838-90f6-fd895a4a240f","LCP emissies (Richtlijn Industriële emissies) 2016 (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"23aa5150-fcc7-46ea-ae63-a7f198d8bc18","Zones en agglomeraties (Richtlijn Luchtkwaliteit) 2013 (WMS)","https://inspire.rivm.nl/geoserver/airq/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"7dc30aed-0940-4e69-b34c-9f24b34078eb","Emissies naar lucht en water in 2015 vanuit de industrie (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"03c39474-aef9-4169-95da-9890af440b14","Afgevoerde hoeveelheid afval in 2015 vanuit de industrie (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"5255c080-5f4e-4f7a-8a2c-6ac9d0103288","Emissies naar lucht en water in 2015 vanuit de industrie (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"0606e8cb-fa51-402c-a3be-19fd724b0a10","Emissies naar het riool in 2015 vanuit de industrie (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"9fd2324b-9e02-4eab-bd4a-8e2be4fcd545","Zones en agglomeraties (Richtlijn Luchtkwaliteit) 2013 (WFS)","https://inspire.rivm.nl/geoserver/airq/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"c56433ca-35f2-4aaf-8bfa-35d8e0e52dda","Afgevoerde hoeveelheid afval in 2015 vanuit de industrie (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"95e2c712-1b91-4f24-9453-c56b95227717","Emissies naar het riool in 2015 vanuit de industrie (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"755d488b-7b94-4883-95be-6aa279604f85","Monitoring stations (Nitraatrichtlijn) diepe filters (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"224d93f6-0e4e-41fe-8424-1ab11a6c55ed","Monitoring stations (Nitraatrichtlijn) diepe filters (WFS)","https://inspire.rivm.nl/geoserver/wfs?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE Download Services 3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
"f39d198a-1e69-43cc-b359-cc60a8c22d28","Meetwaarden van Luchtkwaliteitsstations in Nederland.","https://inspire.rivm.nl/sos/eaq/service?service=AQD&version=1.0.0&request=GetCapabilities","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Voldoet aan de SDS interoperabilities specificaties.";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Voldoet aan de download specificaties";"OGC Sensor Observation Service Interface Standard";"Conform OGC SOS specificaties"",""true";"true";"true""
"745968a3-37af-4406-988e-ec595f58c7fe","LCP emissies (Richtlijn Industriële emissies) 2016 (WMS)","https://inspire.rivm.nl/geoserver/wms?","#notpresent","#notpresent",""VERORDENING (EU) Nr. 1089\/2010 VAN DE COMMISSIE van 23 november 2010 ter uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad betreffende de interoperabiliteit van verzamelingen ruimtelijke gegevens en van diensten met betrekking tot ruimtelijke gegevens";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"VERORDENING (EG) Nr. 976\/2009 VAN DE COMMISSIE van 19 oktober 2009 tot uitvoering van Richtlijn 2007\/2\/EG van het Europees Parlement en de Raad wat betreft de netwerkdiensten";"Conform verordening; validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1";"Technical Guidance for the implementation of INSPIRE View Services v3.11";"Conform technische specificatie; Validatie uitgevoerd met de ETF Validator voor INSPIRE view en downloadservices versie 1.4.1"",""true";"true";"true""
